"","Estimate"
"769",6949.24542394072
"770",6474.3114957129
"771",5858.40930169969
"772",7375.18968130588
"773",8873.28037413336
"774",8658.09923022623
"775",6698.72921217213
"776",4533.80509106688
"777",7455.67284473693
"778",7586.93805814784
"779",8459.44342263599
"780",4794.73222853368
"781",5644.76617848928
"782",7598.56507249989
"783",5664.79062309476
"784",7116.1563658616
"785",6668.68784046171
"786",6621.42053923867
"787",11966.3798969965
"788",6746.73702618631
"789",4218.55877271829
"790",7155.22142147841
"791",8185.88444738437
"792",7404.1184398122
"793",8364.30297289047
"794",7143.1781404072
"795",4479.85136856011
"796",6241.90441687724
"797",8802.47843913489
"798",5493.62537602676
"799",7348.18592902665
"800",8737.81961201533
"801",7085.34931567479
"802",5472.66267291712
"803",6977.54236444537
"804",4907.01172752889
"805",5146.77254906325
"806",6434.68683778911
"807",6466.8468682773
"808",7327.32771939508
"809",8041.26097513654
"810",9047.36238262877
"811",7840.38213162173
"812",9130.55444680002
"813",8610.230210424
"814",7430.82885422024
"815",7258.47034759317
"816",7024.20100845759
"817",6696.72619100474
"818",6950.01934127204
"819",6523.81078152471
"820",9537.10764245491
"821",6399.58816072275
"822",8931.55780929898
"823",6389.74028139887
"824",5462.1789275633
"825",8241.99314929552
"826",12833.9233024002
"827",7647.30426742111
"828",9452.16940651937
"829",7410.39633069414
"830",6137.11849860803
"831",7436.44319926612
"832",6002.18592691569
"833",7975.8226327365
"834",6271.03474849052
"835",6973.03999198763
"836",6768.48442469707
"837",8025.56744202434
"838",5424.20841284275
"839",6445.31382556376
"840",6167.99970222356
"841",7553.14277137071
"842",6631.84489849483
"843",5930.7827855404
"844",5841.42402753002
"845",7449.3963056801
"846",6027.15947136666
"847",7592.64062089453
"848",5999.5393797592
"849",6288.06379594164
"850",11202.033572424
"851",10204.2415503493
"852",7501.06786262592
"853",7100.09622491165
"854",7042.57142769697
"855",7879.83503886549
"856",6965.10386625562
"857",6542.58165099103
"858",9530.79773561717
"859",8515.55548436855
"860",7531.24827614456
"861",6296.03315447226
"862",8254.49628912122
"863",4658.34659783242
"864",6911.71709877861
"865",5814.98723264362
"866",7013.32166414415
"867",7608.6513830172
"868",6092.61232115134
"869",8726.15503152638
"870",7234.05208254106
"871",8682.45054964026
"872",6327.26879918272
"873",5543.43555152093
"874",5978.48853783836
"875",7195.06181686811
"876",7137.76203903556
"877",6222.25362920412
"878",8352.25264900006
"879",5551.27235449887
"880",9097.50863194091
"881",9254.35957914533
"882",6783.57790527815
"883",6049.65046350984
"884",6596.83831479425
"885",6268.96394895938
"886",6288.79085035771
"887",7869.08095378612
"888",5385.12020611209
"889",7075.65760966315
"890",6929.56971086802
"891",6054.06252784368
"892",5222.15359099341
"893",7310.11341003108
"894",6925.76513647921
"895",7918.31513717703
"896",7156.79789573797
"897",7675.07491906318
"898",4894.73520299771
"899",6444.55167722194
"900",5336.97569274643
"901",8276.69948530636
"902",9140.87502894641
"903",9493.45196385829
"904",7268.16850299846
"905",8349.98867501711
"906",7189.2609481801
"907",7290.73839710685
"908",7594.13544293167
"909",5647.0735428699
"910",7745.72549852051
"911",4787.09565675816
"912",10693.717114515
"913",6286.45346071713
"914",6686.11255051385
"915",7336.16194492242
"916",5732.58476274087
"917",5575.18961995044
"918",6683.02855530596
"919",6538.00583740257
"920",4293.94544300465
"921",7313.20512139509
"922",4836.06854804112
"923",8780.08027084765
"924",7471.26240662766
"925",7728.91246900363
"926",6718.94098284344
"927",8685.29523589039
"928",6115.48735411056
"929",7785.7035831464
"930",6655.34017424395
"931",6902.06059707406
"932",8955.75211936083
"933",6980.42210482476
"934",7178.20624781419
"935",9061.30352767475
"936",7143.92226679285
"937",8325.89310332652
"938",9174.44819727363
"939",3918.35552840001
"940",8017.00222434527
"941",5984.21601945888
"942",5685.49278094581
"943",9096.11614663903
"944",7331.87222015096
"945",8265.53565284353
"946",6167.79769254935
"947",7037.65183930845
"948",7729.58058231772
"949",5951.76757502292
"950",10018.2254536932
"951",5893.51320970695
"952",8789.6007139332
"953",7147.93736902334
"954",6768.56098327337
"955",8783.76737381162
"956",7717.54679199794
"957",10561.0674050008
"958",5425.28751725489
"959",9191.3280601861
"960",10908.1673601229
"961",9819.20095876595
"962",9552.97344060445
"963",8495.6929101692
"964",5878.25695862296
"965",5510.13454760516
"966",7554.12830610077
"967",9220.20080615576
"968",9381.73123025639
"969",5802.94385966867
"970",6027.69541998077
"971",6633.91346566047
"972",5758.14835797487
"973",7914.96552892554
"974",6812.71183325808
"975",7317.85002518958
"976",9864.87577887353
"977",7573.77637856555
"978",7517.11592640015
"979",7969.29131179059
"980",7722.04065544825
"981",5741.0885125626
"982",7704.56360386228
"983",5689.65309145148
"984",9844.05946004723
"985",5670.34620750867
"986",5048.59154758617
"987",9247.49345215134
"988",6994.66027227237
"989",6437.37337053815
"990",9098.10098479413
"991",8993.16336806995
"992",8104.25257770474
"993",7397.29842625548
"994",6102.96676224425
"995",7444.35997019568
"996",8469.27626587905
"997",8291.91878386737
"998",6273.00764465526
"999",8817.52825850156
"1000",6483.37627560244
"1001",5225.97322944761
"1002",6166.8943158298
"1003",8343.33119842826
"1004",7368.85261030807
"1005",8497.22725189264
"1006",7189.23845920369
"1007",8249.46626552454
"1008",5583.72394384712
"1009",8643.55977663591
"1010",5403.58619530596
"1011",7986.95612803445
"1012",6985.13040492552
"1013",6801.31402675098
"1014",6313.13235946176
"1015",7325.69395614248
"1016",7621.50636545382
"1017",8235.58488337176
"1018",6670.08527706672
"1019",6919.81638582384
"1020",8936.9495549243
"1021",5579.36833943074
"1022",8025.56499745975
"1023",6099.40964055624
"1024",6560.72789341644
"1025",6676.13551354323
"1026",7912.92515379341
"1027",5408.53745236417
"1028",10849.8150338174
"1029",5411.96250747821
"1030",6826.50832511875
"1031",7681.03752077357
"1032",8255.45475768924
"1033",7379.59717980243
"1034",5259.17197142533
"1035",6717.9471441726
"1036",6653.38317910902
"1037",4758.64314876272
"1038",6059.17021632324
"1039",4960.11854670474
"1040",7671.49628652622
"1041",6091.13512663458
"1042",7538.28637638665
"1043",6183.78739494936
"1044",5177.34367205296
"1045",6318.56610771625
"1046",6608.17818375072
"1047",7334.8174646018
"1048",5321.78248883442
"1049",5256.42252502597
"1050",5427.56780545604
"1051",7947.03834980451
"1052",7801.17915114107
"1053",6397.37806605334
"1054",7822.08650907748
"1055",6441.56448050886
"1056",6782.10389567873
"1057",5625.62220502372
"1058",7989.16009697191
"1059",8746.27766774983
"1060",8626.99492352795
"1061",7955.39992211139
"1062",5770.00145859599
"1063",5965.56263457793
"1064",7809.52318181075
"1065",6992.71548810463
"1066",5717.37590285181
"1067",7122.63579390949
"1068",8585.26708822525
"1069",9606.1659089196
"1070",5780.49423447104
"1071",7815.48094016599
"1072",5765.06425204312
"1073",8494.18177491127
"1074",7311.35390126864
"1075",7175.37086152372
"1076",4563.7202774208
"1077",4544.49293343781
"1078",5626.21013482631
"1079",7530.29964784329
"1080",6793.73361004257
"1081",8117.80056963246
"1082",6144.81949261266
"1083",9130.38780678624
"1084",6611.29430237507
"1085",9206.25147502112
"1086",7921.11280556844
"1087",7186.89975162625
"1088",9550.24952899703
"1089",5097.35576438657
"1090",8339.8388673776
"1091",9957.51658761167
"1092",5793.42685342797
"1093",6304.69728827658
"1094",7253.36660845976
"1095",4991.0679951796
"1096",11147.5494780932
"1097",4979.42543845736
"1098",7439.08504907126
"1099",4119.98534411739
"1100",8110.69668315623
"1101",10000.5818609668
"1102",5320.82263305627
"1103",6133.85281019727
"1104",8760.38646310477
"1105",6811.33474968484
"1106",8480.0654329992
"1107",8163.90081464143
"1108",7368.91424024459
"1109",5974.30638802422
"1110",6535.26616696653
"1111",5794.3838876027
"1112",4819.46108765185
"1113",8624.92973765935
"1114",8661.21695048578
"1115",6721.44943448713
"1116",6796.86265973746
"1117",7949.78143269275
"1118",7479.32757744011
"1119",6179.61063652248
"1120",7654.97580304634
"1121",6949.48798004889
"1122",6644.28753794174
"1123",8404.60405969678
"1124",9625.9392562492
"1125",6468.42269483239
"1126",7052.93190389067
"1127",9084.06220636465
"1128",10031.1301068788
"1129",8461.60038406716
"1130",5906.83797165772
"1131",5215.47953113484
"1132",6911.44711425154
"1133",6636.08292122101
"1134",7402.47638536907
"1135",6434.15418347478
"1136",6868.51806927825
"1137",7279.78454374687
"1138",6398.41394179721
"1139",10377.2221685859
"1140",6436.85432845431
"1141",9059.14487472999
"1142",7133.14401617612
"1143",8924.86198943755
"1144",6618.50713234867
"1145",5638.07948375484
"1146",7890.61070144218
"1147",8921.66150315884
"1148",6393.62716870462
"1149",8480.90225591203
"1150",7076.07559131304
"1151",8502.10310497652
"1152",6767.55487485248
"1153",10923.749240008
"1154",7495.95666992704
"1155",5380.32444856055
"1156",4469.97784167924
"1157",8727.49068701751
"1158",9008.99876250051
"1159",4764.58274903667
"1160",5747.03852098791
"1161",6710.36391437959
"1162",7517.35746228989
"1163",6642.17683905625
"1164",7739.12029049608
"1165",5785.25748897159
"1166",5902.66518379777
"1167",7949.87495097087
"1168",5998.9791494723
"1169",6270.27782521439
"1170",10431.551961513
"1171",7829.55964654879
"1172",7356.51397073845
"1173",7844.87818267736
"1174",10493.0357700043
"1175",7587.11154300693
"1176",8995.71538637212
"1177",8426.30645321691
"1178",6093.6298851716
"1179",6200.85462183095
"1180",7222.08676619876
"1181",5062.59892443196
"1182",7124.83429929382
"1183",4438.35329039187
"1184",8887.71906337605
"1185",7855.07744230754
"1186",6056.61887897123
"1187",6737.59843331638
"1188",5722.17013602765
"1189",5209.62804570164
"1190",7346.55194721091
"1191",8722.15665511551
"1192",6054.70071306588
"1193",8189.11867527218
"1194",4575.55966492331
"1195",5679.89780416936
"1196",6305.67396857056
"1197",6607.89342582835
"1198",7959.90467017866
"1199",7916.76200045663
"1200",6050.94148796862
"1201",6427.63735097998
"1202",6499.16965915653
"1203",5986.56146872593
"1204",8572.31305379935
"1205",7625.8070446844
"1206",7997.83499659069
"1207",7413.21417571459
"1208",6878.7538367693
"1209",9594.23399449525
"1210",5914.50625183454
"1211",7680.58327370562
"1212",5560.91036387502
"1213",7794.4883971207
"1214",5976.71210426459
"1215",8477.36863634429
"1216",8554.32727239044
"1217",5618.28065784793
"1218",8079.76765135138
"1219",7558.22603854844
"1220",5290.81483258129
"1221",8891.65272166975
"1222",7405.50922503799
"1223",8518.13484858619
"1224",6350.90225811583
"1225",6659.08325514153
"1226",11923.5541109877
"1227",7822.67875410816
"1228",6486.23879162738
"1229",9710.91828525443
"1230",9136.67861519136
"1231",7613.94832504478
"1232",7855.9696458549
"1233",5513.05389386866
"1234",8303.48806049709
"1235",6494.79768601951
"1236",8109.19554763197
"1237",8732.97126573165
"1238",6725.69985274975
"1239",5853.91482982835
"1240",8935.09561466533
"1241",6158.31996248918
"1242",5297.99981491895
"1243",9129.39976996415
"1244",7699.01123405928
"1245",8357.60879949171
"1246",5041.23084534859
"1247",6699.11365760948
"1248",8723.09298845309
